type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
Movie,Suryaa: An Awakening,https://www.imdb.com/title/tt0360051/,https://m.media-amazon.com/images/M/MV5BNzNjODkxOWYtMDg1OS00ZDNmLWJhMzMtNmY0YmMwOTVjM2JkXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,Shikarpur is ruled by Gangadhar Chaudhary whose known to grab lands of poor farmers and kill them if they don&apos;t agree one such victim of his crime is Veer Singh who gets killed leaving his son Suraj as an orphan.Suraj is taken car...,6.5,Action | Drama,1989-02-10,"widow,scorpion,scorpion bite,gas station,doctor",PT2H30M,Raaj Kumar | Vinod Khanna | Raj Babbar,Esmayeel Shroff,Santosh Anand | Hasan Kamal | Moin-ud-din
Movie,Billoo Baadshah,https://www.imdb.com/title/tt0242314/,https://m.media-amazon.com/images/M/MV5BZmNiZDZjM2MtYjJjZS00MWQxLTkwNWYtNTQ3MTU0ZDVmNjYyXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,An orphan makes sacrifices for the family who took him in but subsequently faces humiliation and homelessness.,4.7,Action | Crime | Drama,1989-04-28,orphan,PT2H28M,Shatrughan Sinha | Anita Raj | Govinda,Sisir Misra,Nida Fazli | Sisir Misra | Mahesh Rawat
Movie,Chandni,https://www.imdb.com/title/tt0097045/,https://m.media-amazon.com/images/M/MV5BOTQ2MDFiODEtNjRhNi00NDJjLWFiYTEtMjAxNTY1ZjNhMjFiXkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_.jpg,Fate leaves Chandni shattered as her love Rohit disappears from her life. She meets Lalit and they befriend each other until Rohit knocks on her door.,6.7,Drama | Musical | Romance,1989-09-14,"character name as title,forename as title,one word title,bollywood musical,accident",PT3H6M,Sridevi | Rishi Kapoor | Vinod Khanna,Yash Chopra,Kamna Chandra | Umesh Kalbagh | Arun Kaul
Movie,Main Azaad Hoon,https://www.imdb.com/title/tt0097812/,https://m.media-amazon.com/images/M/MV5BMmZmNzhhZjktMDYyYS00NDY4LThhNzUtMzEyNThhYzg3NDIwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,A newspaper reporter exploits an ordinary man for few rupees to pose as a man who is fighting against the corrupt politicians and prints imaginary stories in his name to improve the circulation of her newspaper. People take him fo...,7.3,Drama,1989-12-15,remake,PT2H40M,Amitabh Bachchan | Shabana Azmi | B.M. Shah,Tinnu Anand,Javed Akhtar
Movie,Raakh,https://www.imdb.com/title/tt0290820/,https://m.media-amazon.com/images/M/MV5BZTBkYmU5NWEtZDNjNy00ZWMzLTk2MzktOTI0NDFkODVkMWJhXkEyXkFqcGdeQXVyMjI2MDk3NjY@._V1_.jpg,"A poor, young man teams up with a burnt out cop to avenge the humiliation of his former girlfriend by a gang of goons.",7.1,Action | Crime | Drama,1989-04-21,"rape,rape and revenge,vigilante,police station,existentialism",PT2H33M,Aamir Khan | Supriya Pathak | Pankaj Kapur,Aditya Bhattacharya,Aditya Bhattacharya | Nuzhat Khan
Movie,Prem Pratigyaa,https://www.imdb.com/title/tt0102705/,https://m.media-amazon.com/images/M/MV5BZjc2ZDQ5MWQtZGRhNy00M2MxLTlkOGQtODJmZTdmNzY4Y2M1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Raja Bhaiya and Charan come to the big city to make a living, but cannot find jobs. While eating some food, they are taunted and physically assaulted by Kallu Dada, a physical altercation ensues, Raja wins and becomes the local un...",6.3,Drama | Romance,1989-05-02,"goon,push cart,hand cart,protection money,slum",PT2H36M,Mithun Chakraborty | Madhuri Dixit | Vinod Mehra,Bapu,Jainendra Jain
Movie,Bhrashtachar,https://www.imdb.com/title/tt0096922/,https://m.media-amazon.com/images/M/MV5BYzFlMDI5MTMtZTAyNi00ZTY5LWIyZTgtZTExNzY0NmFhMzk5XkEyXkFqcGdeQXVyMzgyNzY1MTc@._V1_.jpg,"Bhrastachar tells the story of a disparate group of characters whose lives overlap- Bhavani, a journalist fighting injustice and corruption; Janki a widow who becomes the mistress of local hoodlum Fatte to save her blind daughter;...",4.8,Action | Crime | Drama,1989-11-22,"blind woman,lust,rotating bed,politician,prostitute",PT2H33M,Rekha | Mithun Chakraborty | Anupam Kher,Ramesh Sippy,Manohar Shyam Joshi
TVSeries,Doosra Keval,https://www.imdb.com/title/tt2557496/,https://m.media-amazon.com/images/M/MV5BZjk4ZGQzYzQtN2JlNy00NWY1LWFkYTQtODQ0Y2VhMmE4MzU3XkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_.jpg,"The story of the mysterious disappearance of Keval, a village boy who relocates to a city for work.",6.2,Drama,1989-04-02,boy,,Rajendranath Malhotra | Vineeta Malik | Shah Rukh Khan,,
Movie,Ilaaka,https://www.imdb.com/title/tt0097563/,https://m.media-amazon.com/images/M/MV5BMjBlODg1ZmYtMDU3Zi00MDI1LTg3YTYtNWZmZDAwNWFjZjQ4XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,,4.7,Action | Drama,1989-04-19,"friendship,revenge,police officer,police station,father son relationship",PT2H41M,Mithun Chakraborty | Sanjay Dutt | Madhuri Dixit,Aziz Sejawal,Javed Siddiqui
TVSeries,Flop Show,https://www.imdb.com/title/tt0390705/,https://m.media-amazon.com/images/M/MV5BMzMyZTZmNDUtYjA5YS00ODExLWI2ZWQtYjcxY2ViNzY0YWZhXkEyXkFqcGdeQXVyMzE2MzA5MzI@._V1_.jpg,Jaspal Bhatti&apos;s satirical take on the common societal problems in India.,9.2,Comedy,,"tv mini series,satire,satire comedy",,Jaspal Bhatti | Vivek Shauq | Savita Bhatti,,
Movie,Joshilaay,https://www.imdb.com/title/tt0089382/,https://m.media-amazon.com/images/M/MV5BMzFkZjk3ZjQtZWM1ZS00YzkxLTkwOWItYWZkOWE3NDZjNGI4XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,,5.6,Action | Drama | Western,1989-01-10,"showdown,revenge,outlaw,orphan,two man army",PT1H47M,Sunny Deol | Anil Kapoor | Sridevi,Sibte Hassan Rizvi | Shekhar Kapur,Javed Akhtar
Movie,Batwara,https://www.imdb.com/title/tt0096896/,https://m.media-amazon.com/images/M/MV5BZWMyNDlhYzItODRmZS00MDYzLWI2YTMtNzM3NzVjMGJlMTg5XkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_.jpg,"In India circa after the British Rule, there is a princely family consisting of Bade Thakur (Shammi Kapoor), his sons Devan (Vijayendra Ghatge), Vikram Singh (Vinod Khanna), and a third son who is a Police Officer (Mohsin Khan). D...",6.2,Action | Drama,1989-07-14,"friendship,family relationships,landowner,death of brother,beaten to death",PT3H21M,Dharmendra | Vinod Khanna | Dimple Kapadia,J.P. Dutta,J.P. Dutta
TVSeries,Space City Sigma,https://www.imdb.com/title/tt0390772/,https://m.media-amazon.com/images/M/MV5BOTJhZTZkYjktYzkwNC00OWM1LWE3M2ItOTU1MGU1ZjY2NjYyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzQxMzg1MQ@@._V1_.jpg,"Sigma, a space city (running on fusion energy) docked at a Galactic frontier, is the last stand of humans against an even more technologically superior alien race ruled by one ZhakhaKoo.",7.7,Sci-Fi,1989-05-21,alien,,Kishore Dang | Mita Vashisht | Sanjeev Mehra,,
Movie,Purani Haveli,https://www.imdb.com/title/tt0260303/,https://m.media-amazon.com/images/M/MV5BNWZhYzMyYjYtODAwYi00MzUyLThlMzUtZjYwMTc1YTcyNzAwXkEyXkFqcGdeQXVyODk2ODI3MTU@._V1_.jpg,"A rich family eagerly buys an abandoned mansion in a rural area, but later discover that the mansion has a very disturbing and horrifying past.",5.2,Horror,1989-02-07,"murder,lust,voyeur,childbirth,monster",PT2H19M,Deepak Parashar | Amita Nangia | Shubha,Shyam Ramsay | Tulsi Ramsay,J.K. Ahuja | Kafil Azar | Arjun Ramsay
Movie,Clerk,https://www.imdb.com/title/tt0233464/,https://m.media-amazon.com/images/M/MV5BZGE5YzhiMmEtYjMwNS00ZTYwLWI5MzctMDIzNzdmMWJmYWZkXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_.jpg,,2.3,Action | Crime | Drama,1989-03-27,"illegitimate daughter,incest,blood donation,transistor radio,woman rides a motorcycle",PT2H45M,Manoj Kumar | Ashok Kumar | Rajendra Kumar Tuli,Manoj Kumar,Dawood Kashmiri | Manoj Kumar
Movie,Bees Saal Baad,https://www.imdb.com/title/tt0094720/,https://m.media-amazon.com/images/M/MV5BNWE3NDlkOGQtMjUwNS00NjkwLTg3YzktMmM3NGQ4ZDY5OGJlXkEyXkFqcGdeQXVyNjc4ODQ4NDc@._V1_.jpg,There are back to back murders happening in a mansion whoever tries to purchase it.The senior Police Officer is left helpless after death of its owner and asks commissioner Verma about tale of the mansion 20 years back when he was...,5.2,Horror | Mystery,1989-02-03,"husband wife relationship,airport,father daughter relationship,supernatural power,ghost",PT2H21M,Mithun Chakraborty | Dimple Kapadia | Meenakshi Sheshadri,Rajkumar Kohli,Lalit Mahajan | P.D. Mehra
Movie,Nigahen: Nagina Part II,https://www.imdb.com/title/tt0187351/,https://m.media-amazon.com/images/M/MV5BOGMxOGJhOWUtMDhiYS00ZjY1LWEzZGEtMmIwMDI0NDJiZDQxXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,"After the tragic deaths of his son Ajit and daughter-in-law Rajni, Raja Saheb decides to educate his granddaughter Neelam in the city. Years later, Neelam has grown up and returns temporarily to their rural palatial home. Raja Sah...",5.1,Drama | Family | Fantasy,1989-08-11,,PT2H20M,Sunny Deol | Sridevi | Anupam Kher,Harmesh Malhotra,Jagmohan Kapoor | Harmesh Malhotra | Achala Nagar
Movie,Hathyar,https://www.imdb.com/title/tt0214751/,https://m.media-amazon.com/images/M/MV5BY2U3NTFjMjAtM2M4MS00OTg3LThhM2MtOWQxOGYxMDE5NTRhXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,"Avinash and his family relocate to Bombay where his father commits suicide due to poverty. Avinash who decides to bear the responsibility of his family, is unable to find a job and becomes a criminal.",6.5,Action | Crime,,"gangster,organized crime,anti hero,gang war,boy",PT2H20M,Dharmendra | Rishi Kapoor | Sanjay Dutt,J.P. Dutta,J.P. Dutta | O.P. Dutta
Movie,Eeshwar,https://www.imdb.com/title/tt0097264/,https://m.media-amazon.com/images/M/MV5BNDliYWI3NGEtNWJlNy00ZWQxLTgwN2ItZDhhNmY0YWYyMjMzXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,,7.3,Drama | Musical | Family,1989-02-24,"remake,character name in title",PT2H27M,Anil Kapoor | Vijayshanti | Vinod Mehra,K. Viswanath | Rajesh Malik,Achala Nagar | K. Viswanath
Movie,Shehzaade,https://www.imdb.com/title/tt0359965/,https://m.media-amazon.com/images/M/MV5BMGNhYzAxNDgtMmVjNC00NGQ2LWFjOWEtNjg4NmJmZTllMzdjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"After witnessing his parents&apos; assassination by Thakur Hakim Singh, Laakhan Singh, and Roshan Singh; Captain Zorawar Singh from the Indian army takes shelter in Gauri&apos;s house and consumes an unreasonable amount of alcohol. In his i...",4.7,Action,1989-10-20,,,Dharmendra | Shatrughan Sinha | Sameer Kakkar,Raj N. Sippy,Anwar Khan | P.D. Mehra
Movie,Daddy,https://www.imdb.com/title/tt0097143/,https://m.media-amazon.com/images/M/MV5BOTYyMWQ5NDEtNTQ3ZS00NDk2LTkyZmUtYzU2ODNkMzhhYWZjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Pooja has been brought up by her grandparents, and has no recollection of her mom and dad. She is told by her grandpa, Kantaprasad, that her dad had passed away. Years later, Pooja has now grown up. She starts getting mysterious p...",7.3,Drama,,"telephone call,love,alcoholic,child born out of wedlock,unhappy marriage",PT2H15M,Sulabha Arya | Pooja Bhatt | Sakshi Bhatt,Mahesh Bhatt,Suraj Sanim
Movie,Jaadugar,https://www.imdb.com/title/tt0097609/,https://m.media-amazon.com/images/M/MV5BZTBiNmZlMDEtNTJkZC00YmQzLWEwZDEtZDdlY2YzN2RiNWU1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,After learning a few magical tricks from his fellow inmate former businessman and ex-jail convict assume the identity of an ascetic named Mahaprabhu Jagatsagar Chintamani so that he can easily use these tricks to con the villagers...,4.2,Comedy | Fantasy,1989-08-25,"one word title,father son relationship,deception,flirting,apartment",PT2H53M,Amitabh Bachchan | Jaya Prada | Amrita Singh,Prakash Mehra,
Movie,Naqab,https://www.imdb.com/title/tt0232160/,https://m.media-amazon.com/images/M/MV5BZGE3Njk0ZWQtZGI2MS00Yzg1LWJkNGMtNmM1NzAyZDJjMzg0XkEyXkFqcGdeQXVyNDQwOTAzNw@@._V1_.jpg,"Imran is a professional freelance photographer. He accepts an assignment from wealthy Nawab Dada Sarkar from Alipur, and travels there by train. When he alights at Alipur, he has problems getting a ride, and decides to walk. On th...",4.7,Drama | Mystery,,,,Rishi Kapoor | Farha Naaz | A.K. Agnihotri,Raj Khosla,
Movie,Jaisi Karni Waisi Bharni,https://www.imdb.com/title/tt0373935/,https://m.media-amazon.com/images/M/MV5BNTdmM2FiZjktOWY1MC00ZjNlLTk5NzYtMmZjODE4ZmJmYTA4XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Gangaram Verma has worked for the local municipality for several years, and is known in the community for being honest. Contractors&apos; many attempts to bribe him have all been in vain. One of the contractor&apos;s, Prem Kumar, decides to...",5.8,Comedy | Drama,1989-06-02,"father son relationship,husband wife relationship,dysfunctional family,grandfather grandson relationship,greed",PT2H48M,Govinda | Kimi Katkar | Kader Khan,Vimal Kumar,
Movie,Khoj,https://www.imdb.com/title/tt0261001/,https://m.media-amazon.com/images/M/MV5BODA3OGE3MTctY2NhOC00YjgyLWJmMWEtZmVjNzcwMzFlZGUxXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,Ravi gets a call from Father Anthony saying that his missing wife is with him in the Church.But when he meets her claims that she is not his wife. Inspector Balbir finds all the proofs are against Ravi but why is Ravi not ready to...,6.9,Mystery | Thriller,1989-07-21,"detective,investigation,missing person,kathmandu nepal,conspiracy",PT1H53M,Rishi Kapoor | Naseeruddin Shah | Kimi Katkar,Keshu Ramsay,Iqbal Durrani | Sajeev Kapoor | Kumar Ramsay
Movie,Salim Langde Pe Mat Ro,https://www.imdb.com/title/tt0241914/,https://m.media-amazon.com/images/M/MV5BMWQ2MzM3OTItMjQ4MC00MzA1LTgzYjQtYjk5YjFmOTE0N2MyXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_.jpg,,7.7,Crime | Drama,1989-05-29,"mumbai india,drive by shooting,death of brother,unemployment,limping",PT1H51M,Pawan Malhotra | Makrand Deshpande | Ashutosh Gowariker,Saeed Akhtar Mirza,Manoj Lalwani | Hriday Lani | Saeed Akhtar Mirza
Movie,Santosh,https://www.imdb.com/title/tt0359935/,https://m.media-amazon.com/images/M/MV5BNmZhMDg5YjAtMjMwZC00YThmLTlmYjYtMjM1MTVkOWFjZTU0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Cold-hearted and manipulative Kamla has fallen in love with a poor man and marries him and has a child named Santosh. She soon realizes that life is not fun living in poverty, and abandons her child and husband, and returns back t...",6.9,Drama | Family,1989-02-28,,PT2H26M,Manoj Kumar | Nirupa Roy | Rakhee Gulzar,Balbir Wadhawan,Kaushal Bharati
TVSeries,Circus,https://www.imdb.com/title/tt0370114/,https://m.media-amazon.com/images/M/MV5BYjVhNTlhYjMtYjhmNi00MzcwLTg0MjUtYTYyOTBiNDk3NDZlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDAzNDk0MTQ@._V1_.jpg,"Circus follows the lives of the artists of the troupe, unraveling different shades of characters, as they struggle with the tricky realistic situations.",7.8,Drama,,struggle,,Shah Rukh Khan | Sunil Shende | Sameer Kakkar,,
Movie,Sau Saal Baad,https://www.imdb.com/title/tt2637696/,https://m.media-amazon.com/images/M/MV5BZjc5NjI4MWYtY2EwZS00MDYwLWJmMDItNzZjMTMzOWFjOGY2XkEyXkFqcGdeQXVyNjc4ODQ4NDc@._V1_.jpg,"A demon, who wants to bring his lover back to life, has to give her the blood of a woman who will be one of her future relations.",3.9,Horror,1989-01-01,horror convention,,Hemant Birje | Sahila Chaddha | Joginder Shelly,Mohan Bhakri,J.K. Ahuja | Anil Pandit
Movie,Daata,https://www.imdb.com/title/tt0405852/,https://m.media-amazon.com/images/M/MV5BZjMzZmVkYmQtNDZiNi00MWUyLWJkZGMtNDQ0MWEzMWFiMzZlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,,5.8,Action | Drama,1989-06-23,"bandit,gold,dowry,suicide,canceled wedding",,Mithun Chakraborty | Padmini Kolhapure | Shammi Kapoor,Sultan Ahmed,Sultan Ahmed | M. Akhtar | K.B. Pathak
Movie,Elaan-E-Jung,https://www.imdb.com/title/tt0359215/,https://m.media-amazon.com/images/M/MV5BMDNlNzVkMTQtZDQwYi00MDQwLWIwNDctN2Y1ZDE4ZDBhMmNiXkEyXkFqcGdeQXVyMTA2ODkwNzM5._V1_.jpg,,5.9,Action,1989-08-18,village,PT2H29M,Dharmendra | Jaya Prada | Dara Singh Randhawa,Anil Sharma,Anil Sharma
Movie,Ladaai,https://www.imdb.com/title/tt0366696/,https://m.media-amazon.com/images/M/MV5BNDY4ZWE2ZGEtNzdiNS00MGI5LWIyZmEtOGY3MzM1MDIyOTYwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Dindayal lives a poor lifestyle in Bombay along with his wife, Shanti, and is employed with Dinanath. One day while at a reception, Dinanath&apos;s associate, Sunderdas, gets killed. Before dying he accuses Dindayal of killing him, as ...",6.5,Action | Crime | Drama,1989-11-03,,,Rekha | Mithun Chakraborty | Dimple Kapadia,Deepak S. Shivdasani,Anwar Khan | K.B. Pathak | Deepak S. Shivdasani
Movie,Mohabat Ka Paigham,https://www.imdb.com/title/tt0361917/,https://m.media-amazon.com/images/M/MV5BNWI4ZmNiOTEtMTViZC00Y2QwLThhMGUtOGRlZjRhZmFjMTI1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Nadeem looses his legs in accident and now his brother Naeem looks after all his business. While away from home, Naeem gets news of Nadeem getting married, and to his shock, he sees his bride as Zeenat who was his love interest.",5.8,Family | Drama,,love,PT2H4M,Shammi Kapoor | Raj Babbar | Meenakshi Sheshadri,Padmini Kapila | Shashilal K. Nair | Padmini,Vikas Anand | Anwar Khan
Movie,Jung Baaz,https://www.imdb.com/title/tt0233990/,https://m.media-amazon.com/images/M/MV5BYjljOGEyYzEtYWVjNS00YTBhLWIwZWItNGZjMTA3ZmNkNjg3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Two men Arjun Srivastav and a guilt ridden advocate Krishna Prasad Saxena who prosecuted Arjun for a crime he did not commit clear up their misunderstandings and team up to take revenge on the real culprits Mahakal, Numbridas, Bah...",5.4,Action | Crime,1989-06-16,"murder,police officer,villain,fight,knife",PT2H23M,Govinda | Danny Denzongpa | Prem Chopra,Mehul Kumar,Anwar Khan | Mehul Kumar | Nusrat Sayyed
Movie,Touhean,https://www.imdb.com/title/tt0364050/,https://m.media-amazon.com/images/M/MV5BYWNlMmViOGQtODJiNi00NWNhLTg0MTQtOGQxMTQ2NDI5YjAyXkEyXkFqcGdeQXVyNDQwOTAzNw@@._V1_.jpg,,6.8,Drama | Family,1989-04-26,,PT2H15M,Raj Babbar | Dimple Kapadia | Padmini Kolhapure,Madan Joshi,
Movie,Bahurani,https://www.imdb.com/title/tt0349122/,https://m.media-amazon.com/images/M/MV5BYjdlMWIyOGUtNGU4YS00MzJlLWJlMWItY2EwYjQ0NGE0YmExXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,"Amit (Rakesh Roshan) is a big city boy, but his parents (Utpal Dutt and Usha Kiran) want him to marry a village girl, Madhuri (Rekha). Amit reluctantly agrees and goes through the wedding ceremony, but on the pretext that the dowr...",6.3,Comedy | Drama | Family,1989-12-18,,,Rekha | Rakesh Bedi | Urmila Bhatt,Manik Chatterjee,Gyandev Agnihotri
Movie,Vetri Vizha,https://www.imdb.com/title/tt0140677/,https://m.media-amazon.com/images/M/MV5BNmQxNDZhZDMtNTk5OS00YTNhLTg4ZjAtMDkzOTc4Mjk0NmYwXkEyXkFqcGdeQXVyODEzOTQwNTY@._V1_.jpg,,6.9,Action | Drama | Mystery,1989-10-28,"police officer,neo noir,faked death,attempted murder,undercover",PT2H22M,Kamal Haasan | Prabhu | Amala Akkineni,Prathap Pothen,K. Rajeshwar | Shanmugapriyan
Movie,Na-Insaafi,https://www.imdb.com/title/tt0234302/,https://m.media-amazon.com/images/M/MV5BNTMyODQ0OTAtMTg0ZC00NDkwLWI2OTktZGQzNmE3ZmFiNTNmXkEyXkFqcGdeQXVyMTEwNDI2NDcz._V1_.jpg,"Widowed Judge Kedarnath Sinha lives a comfortable life with two sons, CBI Inspector Vijay and college student Sonu. Vijay is aware of the terrible tragedy that marked his 5th-birthday celebration: the party was interrupted by veng...",4.3,Action | Crime,1989-06-30,"police,temple,revenge,pickpocket,murder",,Shatrughan Sinha | Sonam | Chunky Pandey,Mehul Kumar,Anwar Khan | Nusrat Sayyed | Geetanjali Singh
Movie,Phir Lehraya Lal Dupatta,https://www.imdb.com/title/tt2732398/,https://m.media-amazon.com/images/M/MV5BMTRkNTZjYzAtYTBhNi00MGEwLWI5OGUtOTg2MzIzOTZmNzMyXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_.jpg,"Two lovers, who had scarified their lives to save their love, are reborn but will they be united this time.",7,Romance,1989-01-01,,PT2H17M,Rana Jung Bahadur | Rita Bhaduri | Sahil Chaddha,,
